gid	parA_rep1	parA_rep2	parA_rep3	parB_rep1	parB_rep2	parB_rep3	hybA_rep1	hybA_rep2	hybA_rep3	hybB_rep1	hybB_rep2	hybB_rep3
Zm00001d028778	563	379	665	738	326	632	103	47	58	82	47	94
Zm00001d028779	419	253	274	219	262	256	28	42	34	38	33	37
Zm00001d028780	1475	1462	1589	744	879	862	211	99	149	127	63	95
Zm00001d028782	3511	2405	2569	2243	2550	2163	7	13	10	27	17	14
Zm00001d028784	740	688	603	876	500	538	83	64	67	74	50	44
Zm00001d028785	348	451	465	650	430	457	126	63	76	121	60	83
Zm00001d028786	11576	8389	8604	6854	7354	6672	1419	2020	1935	868	897	885
Zm00001d028787	4242	1577	1458	1168	1449	1183	85	92	248	108	106	180
Zm00001d028801	6359	4423	4926	4003	5048	4328	510	576	653	363	315	423
Zm00001d028802	662	550	561	386	545	484	44	44	13	31	35	7
Zm00001d028807	7320	7739	7235	6215	7344	6086	3785	4603	3449	4304	5135	3473
Zm00001d028808	891	702	775	215	518	349	69	59	56	30	37	39
Zm00001d028810	4469	1361	1605	1361	1706	1462	92	96	200	83	73	111
Zm00001d028811	988	1170	1139	1821	1249	1408	29	4	25	15	4	16
Zm00001d028812	410	201	338	325	405	385	44	36	50	24	42	63
Zm00001d028813	1398	586	766	859	769	715	142	143	220	171	152	179
Zm00001d028814	854	6932	3539	840	1535	976	157	228	46	462	438	106
Zm00001d028818	4293	2372	3213	3291	3393	3532	398	338	527	409	358	498
Zm00001d028820	2544	2089	2384	1701	1162	1456	616	406	417	403	287	254
Zm00001d028824	198	278	236	847	478	644	30	19	20	38	21	24
Zm00001d028825	832	883	824	807	843	855	23	55	22	29	26	29
Zm00001d028826	1935	1030	2005	2699	1203	2660	318	243	411	132	98	133
Zm00001d028834	515	535	534	291	367	339	33	22	31	23	11	9
Zm00001d028836	175	102	121	83	133	118	17	16	24	18	17	18
Zm00001d028837	579	351	351	202	290	276	45	40	82	27	25	30
Zm00001d028838	762	178	917	1632	772	1747	239	205	180	179	207	138
Zm00001d028841	764	737	934	603	627	627	65	62	52	58	56	24
Zm00001d028915	2651	1566	2239	1743	2250	2154	15	11	15	4	8	5
Zm00001d028954	500	328	466	539	604	565	73	56	89	59	41	47
Zm00001d028955	373	399	421	562	349	476	49	31	13	19	7	2
Zm00001d028958	4577	4635	5777	3412	4156	3843	176	195	76	36	39	36
Zm00001d028960	2606	1512	1736	1747	1149	1601	80	51	104	56	32	60
Zm00001d028963	4883	3608	3459	2128	2584	2293	305	290	422	155	153	183
Zm00001d028966	2005	2003	1813	1722	1515	1539	107	104	131	88	101	81
Zm00001d028971	1540	863	1079	1425	1387	1409	92	80	114	132	111	90
Zm00001d028974	3809	5952	3975	3219	1553	1930	542	342	368	278	161	163
Zm00001d028981	2200	1738	2044	1700	1818	1820	123	222	172	98	164	160
Zm00001d028989	1310	1015	1155	1221	1123	1017	191	94	130	181	120	91
Zm00001d028995	1383	931	1171	1891	1109	1557	79	67	44	71	65	81
Zm00001d028998	23711	11293	10746	2614	2271	2566	469	179	801	119	92	219
Zm00001d029011	244	57	54	87	357	233	4	6	37	18	15	46
Zm00001d029014	836	531	638	632	781	717	63	43	78	40	49	74
Zm00001d029020	3428	2518	3203	1799	2251	2037	716	736	837	469	467	463
Zm00001d029023	939	823	771	786	766	818	34	18	33	28	13	31
Zm00001d029028	1791	843	1973	2329	512	1750	353	157	250	138	81	68
Zm00001d029030	694	586	489	482	468	536	77	93	106	8	10	15
Zm00001d029034	2933	2016	2780	1485	2028	1794	297	256	338	245	213	279
Zm00001d029036	3313	3319	3567	3452	3630	3687	375	358	262	404	399	343
Zm00001d029039	1174	1069	929	674	662	594	130	140	151	74	79	97
Zm00001d029040	62	14	9	623	772	726	1	1	1	7	8	8
Zm00001d029041	1442	1627	1695	1342	1307	1266	85	75	36	61	57	35
Zm00001d029044	3818	2880	3075	2679	3098	2965	90	125	128	137	139	140
Zm00001d029046	4072	1774	2456	2174	2248	2059	163	161	186	122	101	108
Zm00001d029047	14416	13818	18199	16939	12911	19265	3173	2745	2435	1943	1563	1562
Zm00001d029048	3827	2931	3654	2927	3333	3039	245	277	273	219	230	237
Zm00001d029050	2035	2198	2250	3511	1992	2666	288	253	236	328	264	281
Zm00001d029053	1314	762	1015	1078	1140	1111	29	23	9	23	20	14
Zm00001d029055	3425	1711	2717	2246	2347	2085	51	44	89	53	45	73
Zm00001d029059	482	183	338	175	358	286	13	2	35	14	9	55
Zm00001d029064	890	523	594	658	604	629	82	46	90	43	35	56
Zm00001d029065	5051	3661	3883	3690	3315	3588	513	483	567	209	203	213
Zm00001d029067	32	7	23	330	173	273	2	3	3	11	9	11
Zm00001d029072	1965	1339	1443	2103	1980	2114	207	210	169	140	145	146
Zm00001d029074	727	641	610	264	378	386	4	21	14	4	9	7
Zm00001d029075	1319	1928	2008	1488	1640	1795	193	185	116	121	135	89
Zm00001d029077	545	319	422	363	463	393	57	68	81	51	55	56
Zm00001d029083	786	1408	967	471	429	498	22	33	28	10	26	10
Zm00001d029093	2385	3608	2647	3726	3012	3156	280	218	177	313	233	214
Zm00001d029095	519	251	328	328	357	340	15	8	42	12	12	38
Zm00001d029098	990	159	176	1279	687	979	18	3	27	58	12	51
Zm00001d029102	1770	1248	1713	697	1813	1396	389	361	342	329	409	302
Zm00001d029105	2144	2397	1958	2664	2475	2306	84	72	59	8	11	19
Zm00001d029124	5580	5701	4430	3070	4470	3267	105	136	125	62	76	55
Zm00001d029126	641	691	979	1773	3163	1676	243	300	82	428	544	269
Zm00001d029130	521	356	412	334	437	358	8	8	11	6	7	4
Zm00001d029133	4314	2175	2866	3078	3240	3202	83	86	102	69	72	72
Zm00001d029138	544	289	405	362	387	366	34	30	43	28	32	14
Zm00001d029140	1080	982	1488	590	907	735	150	115	107	72	52	58
Zm00001d029149	1139	1007	1446	774	1420	1282	153	180	145	110	113	98
Zm00001d029151	1348	695	964	1222	891	1137	57	35	42	34	20	30
Zm00001d029165	2087	2614	2394	2377	2696	2855	452	419	386	469	514	369
Zm00001d029170	10886	15826	15050	10376	15184	12349	2704	2704	2147	2603	2620	1985
Zm00001d029173	7677	5140	5441	4395	5406	4697	847	971	1271	995	1077	1250
Zm00001d029174	6026	2901	3977	3438	3999	3585	10	9	14	12	10	9
Zm00001d029177	6619	4272	4481	3867	3797	3565	471	488	648	378	426	496
Zm00001d029180	3588	2160	2664	1826	1687	1742	290	350	483	171	214	275
Zm00001d029190	303	229	294	199	427	285	23	27	13	34	30	18
Zm00001d029191	606	550	614	533	685	599	35	12	28	14	19	26
Zm00001d029196	4868	5419	6134	4591	4758	4989	1017	1138	812	881	1008	775
Zm00001d029197	2481	1491	2075	2673	2946	3427	82	27	43	29	10	12
Zm00001d029198	886	479	534	776	1046	886	85	87	77	98	132	90
Zm00001d029208	1413	1365	1023	1004	954	840	43	6	22	23	8	17
Zm00001d029209	321	224	250	407	644	551	17	12	17	26	33	24
Zm00001d029212	5134	3302	4778	4273	4523	4529	720	788	675	696	688	575
Zm00001d029214	1409	1950	1407	1570	1276	1277	169	179	119	144	129	99
Zm00001d029217	309	184	311	532	424	503	11	18	19	26	21	16
Zm00001d029234	819	709	917	351	549	434	60	60	68	18	28	23
Zm00001d029238	2751	3854	3881	2455	2370	2273	548	641	408	130	150	128
Zm00001d029248	626	459	410	202	326	281	52	30	36	30	23	31
Zm00001d029249	898	384	491	324	578	404	17	8	33	16	19	15
Zm00001d029254	227	272	679	24	169	79	43	14	34	10	5	7
Zm00001d029255	273	114	94	77	104	84	8	5	12	5	3	8
Zm00001d029256	686	385	468	357	385	355	108	79	159	49	57	87
Zm00001d029263	317	318	370	277	317	284	13	27	14	23	20	14
Zm00001d029264	1195	789	1129	949	1131	1165	50	54	54	54	47	50
Zm00001d029266	410	442	471	228	303	339	4	8	10	4	7	8
Zm00001d029272	1218	467	645	1039	1449	1116	75	62	89	116	86	122
Zm00001d029281	1833	1415	1976	2019	2566	2497	230	165	107	189	160	138
Zm00001d029285	682	430	638	671	1084	964	95	78	77	154	124	125
Zm00001d029287	1311	1008	1087	804	860	808	368	260	226	229	191	168
Zm00001d029289	735	673	945	916	1064	970	45	33	43	95	102	65
Zm00001d029303	573	516	514	384	521	479	12	25	21	10	7	6
Zm00001d029313	188	265	251	1277	2094	1759	42	82	24	252	234	155
Zm00001d029314	145	91	113	252	546	336	16	33	14	23	58	48
Zm00001d029328	6412	4283	4534	4007	4133	4184	1244	1315	1827	461	533	655
Zm00001d029331	1404	1782	1993	1712	2377	2130	175	176	158	187	174	149
Zm00001d029336	1048	991	1137	1468	1200	1403	59	65	39	67	38	63
Zm00001d029339	411	174	176	2423	1333	1235	59	39	37	45	41	42
Zm00001d029343	1398	1283	1406	1067	1118	1138	100	95	60	79	46	67
Zm00001d029352	1289	885	1048	1068	1094	1077	11	14	21	6	5	7
Zm00001d029443	1807	939	1336	553	660	656	28	29	92	15	7	47
Zm00001d029448	6478	14263	6804	12775	4884	6411	1394	1054	491	1010	884	343
Zm00001d029454	1381	1169	1258	1192	1629	1634	132	155	123	169	211	155
Zm00001d029455	891	751	796	818	843	805	13	19	13	9	9	4
Zm00001d029457	11154	10575	12106	30489	46203	37236	1354	1225	954	3386	3527	2493
Zm00001d029461	304	187	185	457	436	440	18	19	13	10	13	9
Zm00001d029462	619	349	538	1398	983	1297	103	46	47	69	40	31
Zm00001d029473	667	327	535	444	513	613	131	107	104	95	85	66
Zm00001d029539	623	591	1035	572	939	761	7	21	10	6	18	5
Zm00001d029540	201	234	254	290	410	338	21	30	16	32	39	25
Zm00001d029543	18903	13503	13178	9089	12255	8788	462	657	765	347	432	473
Zm00001d029546	38	67	51	375	605	433	14	11	8	20	19	17
Zm00001d029548	976	420	771	293	424	364	6	9	40	3	10	13
Zm00001d029550	825	594	767	1334	1160	1276	12	26	16	13	22	15
Zm00001d029559	308	299	344	233	292	313	11	6	9	14	13	12
Zm00001d029560	192	129	143	173	219	187	14	18	25	21	21	29
Zm00001d029561	2468	1655	2197	2260	2368	2388	65	34	62	59	36	41
Zm00001d029567	1387	765	1094	797	931	930	70	86	98	70	60	65
Zm00001d029572	212	193	203	316	169	171	43	19	26	21	5	10
Zm00001d029579	1250	2285	1355	846	332	397	75	56	4	33	10	5
Zm00001d029582	2905	3512	2552	3258	1968	2565	528	370	462	536	367	403
Zm00001d029590	943	1504	1829	811	1888	1131	768	987	671	386	532	312
Zm00001d029594	9901	12620	8291	8101	6238	6071	1802	1985	1395	1204	1367	639
Zm00001d029595	10662	14541	13229	8744	10150	8780	3702	3387	2540	3309	3451	2551
Zm00001d029597	3698	5229	5242	5865	5431	5490	790	706	556	666	520	526
Zm00001d029598	591	245	374	310	314	309	28	22	42	21	9	28
Zm00001d029601	380	295	494	438	185	323	39	39	26	28	15	11
Zm00001d029603	1705	2450	1692	1102	655	696	205	130	174	112	63	93
Zm00001d029604	10785	23677	21300	13742	15016	13232	4578	4175	3564	1547	1472	1234
Zm00001d029608	2675	2902	2570	2887	2460	2662	280	302	243	216	215	195
Zm00001d029611	804	822	877	740	831	755	126	91	110	89	76	61
Zm00001d029620	10167	13045	12332	20089	16573	19314	915	804	386	1350	1340	660
Zm00001d029625	1264	1265	2027	1662	2809	2213	284	277	195	256	236	175
Zm00001d029626	4238	4296	6093	5007	6239	5985	436	356	298	356	295	295
Zm00001d029632	462	457	555	418	589	482	109	87	78	177	150	120
Zm00001d029647	377	299	489	221	536	308	31	27	40	20	45	18
Zm00001d029649	1193	1219	1174	912	1041	911	98	96	92	59	49	50
Zm00001d029652	2471	1784	1836	1378	1572	1480	271	247	274	182	200	173
Zm00001d029654	1961	1309	1189	1665	789	1123	30	22	59	18	11	32
Zm00001d029656	93	39	48	11	23	16	26	12	22	25	14	22
Zm00001d029657	1417	680	1270	860	1317	1020	72	40	80	55	48	56
Zm00001d029662	442	1191	678	7860	4961	5011	340	138	144	1129	826	400
Zm00001d029663	1363	1017	1196	2196	2299	2307	230	167	185	322	328	288
Zm00001d029664	944	709	840	1028	943	945	52	40	74	46	26	47
Zm00001d029676	623	513	765	132	131	197	26	25	54	14	11	21
Zm00001d029684	1378	1198	1269	1296	1063	1174	64	36	41	44	19	24
Zm00001d029686	5340	3257	3745	4459	2519	4321	371	277	307	317	253	306
Zm00001d029688	2624	3848	2754	1263	1009	1030	142	92	69	42	37	24
Zm00001d029706	2	3	11	883	1071	984	3	24	7	27	36	16
Zm00001d029714	1288	811	1033	907	795	904	49	29	36	40	21	36
Zm00001d029715	336	208	288	89	172	116	4	6	6	6	2	5
Zm00001d029719	789	659	813	616	855	842	48	38	42	25	33	32
Zm00001d029721	806	991	959	822	1272	1239	106	70	44	113	112	54
Zm00001d029723	262	154	175	347	419	424	85	65	68	121	95	68
Zm00001d029725	1241	1396	1011	1696	1473	1449	39	39	41	44	50	34
Zm00001d029726	1407	541	835	674	918	798	91	92	157	82	89	143
Zm00001d029733	632	578	694	460	520	505	6	5	12	3	3	3
Zm00001d029740	1383	1338	1361	1040	1350	1206	71	52	60	10	16	9
Zm00001d029750	2299	1709	2334	2070	2046	2116	230	218	201	165	142	186
Zm00001d029753	900	819	863	625	679	631	26	26	20	20	19	18
Zm00001d029754	741	539	742	669	769	702	19	24	32	27	18	37
Zm00001d029757	371	449	398	247	220	343	38	47	20	45	58	22
Zm00001d029758	1696	1007	1148	197	395	330	122	151	226	55	62	82
Zm00001d029762	15601	13169	15455	11470	10454	11721	1638	1503	1423	1307	1102	1098
Zm00001d029763	701	859	1045	658	863	831	134	179	227	62	51	55
Zm00001d029768	2730	1211	2902	3328	2991	3512	81	45	102	44	21	54
Zm00001d029772	217	204	209	345	343	354	16	17	31	27	12	42
Zm00001d029777	1659	1897	3198	3990	4418	6152	1379	770	1334	1665	1112	1803
Zm00001d029782	4890	3000	2933	2144	2279	2301	35	38	42	12	12	17
Zm00001d029783	692	276	456	1148	570	1564	144	34	134	125	62	169
Zm00001d029785	1212	1013	1188	2133	1750	1987	114	61	55	143	88	97
Zm00001d029806	1123	1344	958	342	197	199	72	28	51	24	7	15
Zm00001d029808	619	587	598	509	611	639	8	3	9	11	13	6
Zm00001d029811	716	427	526	424	506	430	32	36	45	13	15	11
Zm00001d029818	2322	1682	2084	2120	2528	2442	194	156	157	120	127	147
Zm00001d029833	1045	449	723	664	836	745	10	11	12	7	10	11
Zm00001d029846	789	496	507	520	596	559	3	35	37	6	20	15
Zm00001d029849	1643	1656	2225	3293	3728	4070	9	11	9	7	3	6
Zm00001d029850	313	338	426	276	520	628	13	14	8	5	17	6
Zm00001d029853	4529	2496	4790	8824	18966	13029	272	241	238	270	247	216
Zm00001d029856	1120	806	1041	675	1049	826	100	112	136	69	57	64
Zm00001d029860	2771	1618	2156	2030	2440	2338	349	283	319	329	338	352
Zm00001d029862	262	159	245	391	304	408	39	19	24	37	23	17
Zm00001d029865	1522	1143	1257	1126	1273	1164	25	16	24	22	29	26
Zm00001d029868	428	189	219	237	346	295	19	13	22	36	21	31
Zm00001d029872	3448	2908	3590	7071	2850	5890	393	184	245	405	201	195
Zm00001d029875	1260	775	1068	1559	929	1359	139	67	105	116	73	79
Zm00001d029884	573	453	751	906	812	1139	98	93	67	74	55	62
Zm00001d029887	1207	690	833	667	873	736	87	102	162	66	104	126
Zm00001d029888	780	165	164	1120	1142	1433	32	6	89	125	30	157
Zm00001d029889	5793	2525	4180	4021	3999	3888	222	261	433	212	205	306
Zm00001d029896	413	286	402	72	119	77	27	34	16	9	14	6
Zm00001d029899	19568	19589	32290	41821	51670	45356	2726	1933	1220	1909	1606	896
Zm00001d029910	3129	3495	3415	3995	4567	4994	4258	569	287	1435	196	106
Zm00001d029913	6449	9404	8163	15621	30715	18595	3022	3493	1193	1458	1834	717
Zm00001d029918	249	202	214	115	197	171	5	15	14	12	19	7
Zm00001d029919	255	140	201	262	356	298	30	8	10	22	14	10
Zm00001d029922	616	965	738	198	248	218	81	95	83	26	38	43
Zm00001d029934	251	98	344	235	496	407	20	9	15	28	4	20
Zm00001d029938	2735	1727	1855	2301	2275	2342	374	275	477	73	62	111
Zm00001d029946	1158	415	989	573	980	1007	388	304	393	333	245	248
Zm00001d029963	1847	1637	2498	594	499	733	159	133	267	40	35	79
Zm00001d029965	971	687	694	445	634	583	91	72	94	51	32	27
Zm00001d029968	18488	11719	10575	3679	3947	3862	2254	2123	3579	421	439	542
Zm00001d029969	320	428	400	298	204	329	73	53	38	13	15	14
Zm00001d029970	1497	1069	1001	258	494	381	73	71	149	45	19	82
Zm00001d029973	3900	2584	2938	1989	2448	2323	873	834	1230	446	432	506
Zm00001d029974	829	630	633	1026	786	713	261	67	228	40	26	61
Zm00001d029976	2490	1817	2515	3354	3106	3167	398	324	349	115	74	71
Zm00001d029979	1354	934	1031	712	1080	892	283	252	293	118	124	104
Zm00001d029980	570	516	737	553	766	664	37	34	45	15	22	12
Zm00001d029983	1486	995	1199	1424	1355	1601	191	161	100	89	80	52
Zm00001d029988	676	199	210	299	260	347	4	6	77	4	5	50
Zm00001d029997	253	119	238	169	153	148	45	47	91	91	88	91
Zm00001d030014	2078	2020	2316	1724	2065	1939	539	463	547	333	305	316
Zm00001d030018	819	618	669	734	841	770	24	28	27	23	34	24
Zm00001d030019	756	561	588	683	747	705	65	52	81	34	40	29
Zm00001d030020	4317	2603	3074	2524	3440	2876	153	138	152	107	82	77
Zm00001d030021	1220	941	1194	1061	1339	1320	116	150	107	130	133	100
Zm00001d030028	1195	1663	1056	3814	950	2425	302	37	64	179	59	54
Zm00001d030034	399	290	429	321	337	299	25	39	37	27	32	32
Zm00001d030048	504	242	307	295	395	392	52	62	108	38	50	63
Zm00001d030051	3549	2652	2768	2833	2257	2498	48	28	86	8	6	12
Zm00001d030053	972	924	1039	705	841	852	82	93	66	40	48	29
Zm00001d030061	1191	694	982	654	630	694	117	30	54	55	24	45
Zm00001d030074	750	446	565	585	701	677	10	3	11	5	6	11
Zm00001d030086	1130	1134	1083	244	501	277	105	88	101	44	43	51
Zm00001d030087	689	581	752	849	929	775	32	46	14	25	33	15
Zm00001d030091	860	616	812	312	643	531	95	115	96	51	55	56
Zm00001d030094	3216	3650	3555	2950	2490	2665	463	405	364	311	268	252
Zm00001d030103	272	136	158	151	163	158	7	7	9	7	12	3
Zm00001d030129	946	881	1213	750	1368	1036	15	17	14	11	12	6
Zm00001d030163	5362	6684	9639	17895	24105	22718	901	710	584	1544	1267	915
Zm00001d030164	4127	1931	3699	2884	3276	3123	359	294	368	277	243	333
Zm00001d030166	2839	2236	2992	2082	2441	2302	300	274	247	230	201	169
Zm00001d030167	1172	952	1083	443	730	555	297	277	249	170	167	161
Zm00001d030173	2682	2760	2880	1632	2084	1792	6	5	5	8	9	4
Zm00001d030184	1055	702	837	885	896	865	18	13	18	20	19	23
Zm00001d030194	321	171	211	402	377	435	5	14	9	7	15	24
Zm00001d030235	1090	410	597	4064	5698	4872	161	160	133	502	525	281
Zm00001d030239	2410	1953	1923	1833	1611	1619	7	5	6	3	5	5
Zm00001d030250	184	88	138	96	166	139	2	11	3	7	9	6
Zm00001d030253	235	157	169	295	621	327	7	12	12	54	59	43
Zm00001d030256	1129	1602	1462	1024	1063	1039	99	120	94	99	86	102
Zm00001d030304	275	54	264	1289	311	914	14	24	45	10	23	28
Zm00001d030305	12764	3506	2181	75	108	24	321	68	337	305	39	224
Zm00001d030308	331	214	259	167	256	194	14	6	13	7	12	21
Zm00001d030316	9377	2709	1580	188	291	44	456	67	486	492	91	577
Zm00001d030340	1836	781	1223	1037	1029	1009	55	30	48	39	23	53
Zm00001d030347	732	812	1139	1220	1612	1444	45	34	15	60	58	53
Zm00001d030617	8385	7440	9617	6043	8026	7309	1181	1188	605	758	875	432
Zm00001d030618	2751	2834	2402	1690	1858	1788	226	235	214	186	233	196
Zm00001d030620	1674	1751	2208	1605	1930	1981	65	67	42	84	67	86
Zm00001d030624	1254	822	958	1002	1034	1199	102	84	91	120	70	97
Zm00001d030626	747	475	592	436	617	609	9	5	15	4	5	6
Zm00001d030627	1028	918	1193	582	905	741	105	120	73	69	68	38
Zm00001d030639	774	630	661	449	651	509	57	52	63	27	22	33
Zm00001d030652	2215	2453	2470	2176	2485	2493	49	63	38	56	52	49
Zm00001d030659	5197	3832	4926	5494	5139	5499	8	9	14	14	11	9
Zm00001d030661	440	159	304	202	305	264	9	10	10	12	14	12
Zm00001d030665	2160	1880	1633	1809	1621	1539	51	54	57	80	62	68
Zm00001d030666	5368	5080	4614	4410	2794	2903	306	236	246	230	224	245
Zm00001d030675	1415	1282	1586	1096	1220	1127	270	234	216	77	77	82
Zm00001d030676	141	129	162	119	170	145	15	22	31	19	16	14
Zm00001d030677	1248	482	740	266	541	327	33	22	50	10	9	13
Zm00001d030678	1710	1322	2301	1440	3024	2624	254	307	221	109	114	93
Zm00001d030725	54441	47987	52533	39142	41643	40101	8864	9367	8126	6490	7231	5641
Zm00001d030737	890	967	1675	1737	1942	2065	133	129	84	177	175	135
Zm00001d030739	3886	3075	3341	3242	3173	3059	655	610	716	563	553	631
Zm00001d030741	3208	3349	4053	2257	4275	3321	252	200	157	296	271	215
Zm00001d030759	250	375	379	529	646	623	52	35	11	49	29	17
Zm00001d030760	1728	1410	1475	1723	1667	1559	106	97	137	63	67	71
Zm00001d030772	191	247	230	60	70	66	39	20	13	7	3	6
Zm00001d030774	5751	3171	4407	4430	4267	4072	28	24	21	23	16	28
Zm00001d030790	1107	1266	1198	1461	1020	1284	176	142	143	201	132	156
Zm00001d030795	438	931	536	728	663	618	12	7	2	6	6	7
Zm00001d030796	1001	662	1067	823	1004	951	4	8	6	5	4	8
Zm00001d030832	1332	1623	1768	547	526	507	307	319	270	118	141	146
Zm00001d030833	129	106	131	90	102	89	6	5	11	5	4	10
Zm00001d030846	799	1091	930	934	782	864	143	120	91	104	150	75
Zm00001d030859	2252	1373	1687	2017	1924	2053	187	199	246	204	171	193
Zm00001d030860	523	243	447	335	378	425	13	9	5	6	8	6
Zm00001d030863	1472	1301	1605	1091	1290	1175	267	239	189	193	174	139
Zm00001d030864	331	188	508	852	1511	1380	66	25	51	170	92	91
Zm00001d030867	403	183	383	394	592	402	24	18	25	6	7	6
Zm00001d030868	4502	2519	3424	2649	4072	3580	75	92	54	42	41	64
Zm00001d030888	2100	4435	1850	3695	2346	2560	168	163	120	110	123	102
Zm00001d030891	682	491	472	1229	893	988	113	115	100	138	152	124
Zm00001d030892	738	361	581	467	822	667	150	146	187	159	222	167
Zm00001d030893	5178	5190	5856	9893	8496	9144	797	642	605	781	731	611
Zm00001d030900	504	295	390	302	265	308	12	6	13	7	6	8
Zm00001d030910	529	236	369	219	351	239	101	80	113	72	67	79
Zm00001d030935	2073	1065	2122	1413	1544	1773	157	117	124	91	54	71
Zm00001d030945	36	20	72	126	199	163	3	14	5	18	19	7
Zm00001d030953	1693	1683	2141	3610	2729	3570	162	133	119	145	138	116
Zm00001d030954	651	482	630	449	543	545	44	58	50	61	41	39
Zm00001d030955	1215	556	904	1307	1764	1282	152	119	138	209	185	176
Zm00001d031088	2674	1606	2020	1943	2209	2134	23	11	25	17	14	14
Zm00001d031163	534	257	311	373	350	341	55	36	54	73	54	59
Zm00001d031168	342036	359089	397691	145820	178821	157914	158985	121624	125219	59788	47483	49942
Zm00001d031178	2082	1947	2283	2799	2509	2403	258	239	127	165	170	112
Zm00001d031179	1302	1847	1408	1016	781	833	195	89	125	70	43	45
Zm00001d031184	1206	1895	1321	1655	1526	1562	466	393	259	475	467	290
Zm00001d031186	644	648	694	383	457	420	152	173	184	163	135	151
Zm00001d031191	187	97	138	119	420	214	10	7	31	13	6	44
Zm00001d031200	548	383	358	240	347	298	104	80	158	108	91	110
Zm00001d031203	973	910	594	780	508	356	84	73	59	211	143	220
Zm00001d031204	106	135	102	251	389	276	17	34	24	62	91	63
Zm00001d031205	1744	1395	1579	1298	1734	1554	265	309	293	304	293	235
Zm00001d031209	1587	1263	1123	4240	5887	4574	263	250	210	820	786	392
Zm00001d031210	353	285	345	181	285	238	10	14	18	9	6	9
Zm00001d031212	5883	3696	3942	2190	2934	2524	353	297	402	134	102	137
Zm00001d031213	64	427	336	908	763	741	13	16	7	22	27	11
Zm00001d031216	655	708	1132	504	545	528	93	130	85	72	68	91
Zm00001d031217	886	1059	846	986	805	904	160	123	124	148	126	114
Zm00001d031220	154	188	169	83	91	86	25	17	7	14	9	4
Zm00001d031222	1892	1495	1724	2929	364	1680	434	63	216	200	26	107
Zm00001d031223	955	676	891	1047	1512	1331	122	100	79	104	113	73
Zm00001d031227	1253	902	1072	936	1164	981	132	98	102	46	24	40
Zm00001d031231	3006	1564	2436	1900	2236	2201	41	18	22	33	33	17
Zm00001d031244	504	587	587	87	147	115	15	40	30	3	14	13
Zm00001d031248	130	85	114	183	174	164	4	1	4	16	7	8
