gid	disp
Zm00001d027365	0
Zm00001d027367	0
Zm00001d027368	0
Zm00001d027371	0
Zm00001d027373	0
Zm00001d027376	0
Zm00001d027383	0
Zm00001d027384	0
Zm00001d027385	0
Zm00001d027392	0
Zm00001d027394	0
Zm00001d027399	0
Zm00001d027411	0
Zm00001d027415	0
Zm00001d027422	0
Zm00001d027423	0
Zm00001d027427	0
Zm00001d027429	0
Zm00001d027430	0
Zm00001d027435	0
Zm00001d027439	0
Zm00001d027441	0
Zm00001d027442	0
Zm00001d027444	0
Zm00001d027445	0
Zm00001d027446	0
Zm00001d027448	0
Zm00001d027454	0
Zm00001d027455	0
Zm00001d027458	0
Zm00001d027460	0
Zm00001d027461	0
Zm00001d027462	0
Zm00001d027466	0
Zm00001d027468	0
Zm00001d027469	0
Zm00001d027471	0
Zm00001d027472	0
Zm00001d027478	0
Zm00001d027479	0
Zm00001d027480	0
Zm00001d027484	0
Zm00001d027486	0
Zm00001d027493	0
Zm00001d027500	0
Zm00001d027502	0
Zm00001d027503	0
Zm00001d027504	0
Zm00001d027505	0
Zm00001d027506	0
Zm00001d027508	0
Zm00001d027512	0
Zm00001d027514	0
Zm00001d027515	0
Zm00001d027516	0
Zm00001d027517	0
Zm00001d027519	0
Zm00001d027524	0
Zm00001d027525	0
Zm00001d027527	0
Zm00001d027533	0
Zm00001d027534	0
Zm00001d027536	0
Zm00001d027548	0
Zm00001d027556	0
Zm00001d027558	0
Zm00001d027570	0
Zm00001d027571	0
Zm00001d027572	0
Zm00001d027573	0
Zm00001d027580	0
Zm00001d027581	0
Zm00001d027599	0
Zm00001d027607	0
Zm00001d027613	0
Zm00001d027618	0
Zm00001d027624	0
Zm00001d027625	0
Zm00001d027626	0
Zm00001d027630	0
Zm00001d027633	0
Zm00001d027646	0
Zm00001d027648	0
Zm00001d027649	0
Zm00001d027652	0
Zm00001d027655	0
Zm00001d027656	0
Zm00001d027659	0
Zm00001d027667	0
Zm00001d027671	0
Zm00001d027676	0
Zm00001d027680	0
Zm00001d027683	0
Zm00001d027684	0
Zm00001d027688	0
Zm00001d027699	0
Zm00001d027701	0
Zm00001d027707	0
Zm00001d027708	0
Zm00001d027709	0
Zm00001d027711	0
Zm00001d027719	0
Zm00001d027721	0
Zm00001d027722	0
Zm00001d027723	0
Zm00001d027726	0
Zm00001d027727	0
Zm00001d027728	0
Zm00001d027731	0
Zm00001d027742	0
Zm00001d027743	0
Zm00001d027749	0
Zm00001d027752	0
Zm00001d027755	0
Zm00001d027756	0
Zm00001d027760	0
Zm00001d027763	0
Zm00001d027769	0
Zm00001d027799	0
Zm00001d027803	0
Zm00001d027807	0
Zm00001d027852	0
Zm00001d027856	0
Zm00001d027861	0
Zm00001d027868	0
Zm00001d027869	0
Zm00001d027871	0
Zm00001d027872	0
Zm00001d027874	0
Zm00001d027875	0
Zm00001d027876	0
Zm00001d027929	0
Zm00001d027934	0
Zm00001d027936	0
Zm00001d027937	0
Zm00001d027943	0
Zm00001d027944	0
Zm00001d027971	0
Zm00001d027973	0
Zm00001d027975	0
Zm00001d027976	0
Zm00001d027982	0
Zm00001d027988	0
Zm00001d027991	0
Zm00001d027996	0
Zm00001d028002	0
Zm00001d028006	0
Zm00001d028007	0
Zm00001d028018	0
Zm00001d028020	0
Zm00001d028022	0
Zm00001d028024	0
Zm00001d028034	0
Zm00001d028038	0
Zm00001d028039	0
Zm00001d028040	0
Zm00001d028050	0
Zm00001d028053	0
Zm00001d028054	0
Zm00001d028056	0
Zm00001d028062	0
Zm00001d028074	0
Zm00001d028075	0
Zm00001d028077	0
Zm00001d028084	0
Zm00001d028086	0
Zm00001d028088	0
Zm00001d028093	0
Zm00001d028100	0
Zm00001d028102	0
Zm00001d028104	0
Zm00001d028109	0
Zm00001d028125	0
Zm00001d028129	0
Zm00001d028130	0
Zm00001d028139	0
Zm00001d028143	0
Zm00001d028151	0
Zm00001d028160	0
Zm00001d028164	0
Zm00001d028173	0
Zm00001d028177	0
Zm00001d028181	0
Zm00001d028184	0
Zm00001d028187	0
Zm00001d028188	0
Zm00001d028189	0
Zm00001d028191	0
Zm00001d028193	0
Zm00001d028194	0
Zm00001d028197	0
Zm00001d028199	0
Zm00001d028203	0
Zm00001d028204	0
Zm00001d028205	0
Zm00001d028207	0
Zm00001d028208	0
Zm00001d028210	0
Zm00001d028211	0
Zm00001d028214	0
Zm00001d028218	0
Zm00001d028227	0
Zm00001d028231	0
Zm00001d028232	0
Zm00001d028235	0
Zm00001d028238	0
Zm00001d028241	0
Zm00001d028243	0
Zm00001d028244	0
Zm00001d028249	0
Zm00001d028252	0
Zm00001d028256	0
Zm00001d028257	0
Zm00001d028261	0
Zm00001d028262	0
Zm00001d028265	0
Zm00001d028267	0
Zm00001d028269	0
Zm00001d028272	0
Zm00001d028285	0
Zm00001d028286	0
Zm00001d028293	0
Zm00001d028294	0
Zm00001d028296	0
Zm00001d028304	0
Zm00001d028317	0
Zm00001d028331	0
Zm00001d028332	0
Zm00001d028339	0
Zm00001d028344	0
Zm00001d028348	0
Zm00001d028352	0
Zm00001d028359	0
Zm00001d028360	0
Zm00001d028367	0
Zm00001d028368	0
Zm00001d028370	0
Zm00001d028372	0
Zm00001d028373	0
Zm00001d028386	0
Zm00001d028400	0
Zm00001d028401	0
Zm00001d028406	0
Zm00001d028412	0
Zm00001d028415	0
Zm00001d028416	0
Zm00001d028417	0
Zm00001d028423	0
Zm00001d028426	0
Zm00001d028429	0
Zm00001d028436	0
Zm00001d028438	0
Zm00001d028439	0
Zm00001d028443	0
Zm00001d028450	0
Zm00001d028453	0
Zm00001d028456	0
Zm00001d028458	0
Zm00001d028464	0
Zm00001d028482	0
Zm00001d028484	0
Zm00001d028485	0
Zm00001d028490	0
Zm00001d028493	0
Zm00001d028505	0
Zm00001d028509	0
Zm00001d028511	0
Zm00001d028513	0
Zm00001d028514	0
Zm00001d028515	0
Zm00001d028522	0
Zm00001d028528	0
Zm00001d028529	0
Zm00001d028531	0
Zm00001d028532	0
Zm00001d028534	0
Zm00001d028536	0
Zm00001d028538	0
Zm00001d028542	0
Zm00001d028543	0
Zm00001d028546	0
Zm00001d028547	0
Zm00001d028548	0
Zm00001d028549	0
Zm00001d028558	0
Zm00001d028560	0
Zm00001d028565	0
Zm00001d028566	0
Zm00001d028568	0
Zm00001d028569	0
Zm00001d028570	0
Zm00001d028571	0
Zm00001d028572	0
Zm00001d028574	0
Zm00001d028575	0
Zm00001d028576	0
Zm00001d028579	0
Zm00001d028586	0
Zm00001d028590	0
Zm00001d028591	0
Zm00001d028593	0
Zm00001d028596	0
Zm00001d028597	0
Zm00001d028601	0
Zm00001d028603	0
Zm00001d028606	0
Zm00001d028612	0
Zm00001d028613	0
Zm00001d028619	0
Zm00001d028620	0
Zm00001d028622	0
Zm00001d028623	0
Zm00001d028631	0
Zm00001d028641	0
Zm00001d028642	0
Zm00001d028643	0
Zm00001d028653	0
Zm00001d028654	0
Zm00001d028655	0
Zm00001d028656	0
Zm00001d028660	0
Zm00001d028661	0
Zm00001d028662	0
Zm00001d028679	0
Zm00001d028686	0
Zm00001d028687	0
Zm00001d028690	0
Zm00001d028692	0
Zm00001d028693	0
Zm00001d028695	0
Zm00001d028698	0
Zm00001d028704	0
Zm00001d028705	0
Zm00001d028709	0
Zm00001d028711	0
Zm00001d028720	0
Zm00001d028735	0
Zm00001d028755	0
Zm00001d028759	0
Zm00001d028762	0
Zm00001d028769	0
Zm00001d028770	0
Zm00001d028773	0
Zm00001d028774	0
Zm00001d028775	0
Zm00001d028776	0
Zm00001d028778	0
Zm00001d028779	0
Zm00001d028780	0
Zm00001d028782	0
Zm00001d028784	0
Zm00001d028785	0
Zm00001d028786	0
Zm00001d028787	0
Zm00001d028801	0
Zm00001d028802	0
Zm00001d028807	0
Zm00001d028808	0
Zm00001d028810	0
Zm00001d028811	0
Zm00001d028812	0
Zm00001d028813	0
Zm00001d028814	0
Zm00001d028818	0
Zm00001d028820	0
Zm00001d028824	0
Zm00001d028825	0
Zm00001d028826	0
Zm00001d028834	0
Zm00001d028836	0
Zm00001d028837	0
Zm00001d028838	0
Zm00001d028841	0
Zm00001d028915	0
Zm00001d028954	0
Zm00001d028955	0
Zm00001d028958	0
Zm00001d028960	0
Zm00001d028963	0
Zm00001d028966	0
Zm00001d028971	0
Zm00001d028974	0
Zm00001d028981	0
Zm00001d028989	0
Zm00001d028995	0
Zm00001d028998	0
Zm00001d029011	0
Zm00001d029014	0
Zm00001d029020	0
Zm00001d029023	0
Zm00001d029028	0
Zm00001d029030	0
Zm00001d029034	0
Zm00001d029036	0
Zm00001d029039	0
Zm00001d029040	0
Zm00001d029041	0
Zm00001d029044	0
Zm00001d029046	0
Zm00001d029047	0
Zm00001d029048	0
Zm00001d029050	0
Zm00001d029053	0
Zm00001d029055	0
Zm00001d029059	0
Zm00001d029064	0
Zm00001d029065	0
Zm00001d029067	0
Zm00001d029072	0
Zm00001d029074	0
Zm00001d029075	0
Zm00001d029077	0
Zm00001d029083	0
Zm00001d029093	0
Zm00001d029095	0
Zm00001d029098	0
Zm00001d029102	0
Zm00001d029105	0
Zm00001d029124	0
Zm00001d029126	0
Zm00001d029130	0
Zm00001d029133	0
Zm00001d029138	0
Zm00001d029140	0
Zm00001d029149	0
Zm00001d029151	0
Zm00001d029165	0
Zm00001d029170	0
Zm00001d029173	0
Zm00001d029174	0
Zm00001d029177	0
Zm00001d029180	0
Zm00001d029190	0
Zm00001d029191	0
Zm00001d029196	0
Zm00001d029197	0
Zm00001d029198	0
Zm00001d029208	0
Zm00001d029209	0
Zm00001d029212	0
Zm00001d029214	0
Zm00001d029217	0
Zm00001d029234	0
Zm00001d029238	0
Zm00001d029248	0
Zm00001d029249	0
Zm00001d029254	0
Zm00001d029255	0
Zm00001d029256	0
Zm00001d029263	0
Zm00001d029264	0
Zm00001d029266	0
Zm00001d029272	0
Zm00001d029281	0
Zm00001d029285	0
Zm00001d029287	0
Zm00001d029289	0
Zm00001d029303	0
Zm00001d029313	0
Zm00001d029314	0
Zm00001d029328	0
Zm00001d029331	0
Zm00001d029336	0
Zm00001d029339	0
Zm00001d029343	0
Zm00001d029352	0
Zm00001d029443	0
Zm00001d029448	0
Zm00001d029454	0
Zm00001d029455	0
Zm00001d029457	0
Zm00001d029461	0
Zm00001d029462	0
Zm00001d029473	0
Zm00001d029539	0
Zm00001d029540	0
Zm00001d029543	0
Zm00001d029546	0
Zm00001d029548	0
Zm00001d029550	0
Zm00001d029559	0
Zm00001d029560	0
Zm00001d029561	0
Zm00001d029567	0
Zm00001d029572	0
Zm00001d029579	0
Zm00001d029582	0
Zm00001d029590	0
Zm00001d029594	0
Zm00001d029595	0
Zm00001d029597	0
Zm00001d029598	0
Zm00001d029601	0
Zm00001d029603	0
Zm00001d029604	0
Zm00001d029608	0
Zm00001d029611	0
Zm00001d029620	0
Zm00001d029625	0
Zm00001d029626	0
Zm00001d029632	0
Zm00001d029647	0
Zm00001d029649	0
Zm00001d029652	0
Zm00001d029654	0
Zm00001d029656	0
Zm00001d029657	0
Zm00001d029662	0
Zm00001d029663	0
Zm00001d029664	0
Zm00001d029676	0
Zm00001d029684	0
Zm00001d029686	0
Zm00001d029688	0
Zm00001d029706	0
Zm00001d029714	0
Zm00001d029715	0
Zm00001d029719	0
Zm00001d029721	0
Zm00001d029723	0
Zm00001d029725	0
Zm00001d029726	0
Zm00001d029733	0
Zm00001d029740	0
Zm00001d029750	0
Zm00001d029753	0
Zm00001d029754	0
Zm00001d029757	0
Zm00001d029758	0
Zm00001d029762	0
Zm00001d029763	0
Zm00001d029768	0
Zm00001d029772	0
Zm00001d029777	0
Zm00001d029782	0
Zm00001d029783	0
Zm00001d029785	0
Zm00001d029806	0
Zm00001d029808	0
Zm00001d029811	0
Zm00001d029818	0
Zm00001d029833	0
Zm00001d029846	0
Zm00001d029849	0
Zm00001d029850	0
Zm00001d029853	0
Zm00001d029856	0
Zm00001d029860	0
Zm00001d029862	0
Zm00001d029865	0
Zm00001d029868	0
Zm00001d029872	0
Zm00001d029875	0
Zm00001d029884	0
Zm00001d029887	0
Zm00001d029888	0
Zm00001d029889	0
Zm00001d029896	0
Zm00001d029899	0
Zm00001d029910	0
Zm00001d029913	0
Zm00001d029918	0
Zm00001d029919	0
Zm00001d029922	0
Zm00001d029934	0
Zm00001d029938	0
Zm00001d029946	0
Zm00001d029963	0
Zm00001d029965	0
Zm00001d029968	0
Zm00001d029969	0
Zm00001d029970	0
Zm00001d029973	0
Zm00001d029974	0
Zm00001d029976	0
Zm00001d029979	0
Zm00001d029980	0
Zm00001d029983	0
Zm00001d029988	0
Zm00001d029997	0
Zm00001d030014	0
Zm00001d030018	0
Zm00001d030019	0
Zm00001d030020	0
Zm00001d030021	0
Zm00001d030028	0
Zm00001d030034	0
Zm00001d030048	0
Zm00001d030051	0
Zm00001d030053	0
Zm00001d030061	0
Zm00001d030074	0
Zm00001d030086	0
Zm00001d030087	0
Zm00001d030091	0
Zm00001d030094	0
Zm00001d030103	0
Zm00001d030129	0
Zm00001d030163	0
Zm00001d030164	0
Zm00001d030166	0
Zm00001d030167	0
Zm00001d030173	0
Zm00001d030184	0
Zm00001d030194	0
Zm00001d030235	0
Zm00001d030239	0
Zm00001d030250	0
Zm00001d030253	0
Zm00001d030256	0
Zm00001d030304	0
Zm00001d030305	0
Zm00001d030308	0
Zm00001d030316	0
Zm00001d030340	0
Zm00001d030347	0
Zm00001d030617	0
Zm00001d030618	0
Zm00001d030620	0
Zm00001d030624	0
Zm00001d030626	0
Zm00001d030627	0
Zm00001d030639	0
Zm00001d030652	0
Zm00001d030659	0
Zm00001d030661	0
Zm00001d030665	0
Zm00001d030666	0
Zm00001d030675	0
Zm00001d030676	0
Zm00001d030677	0
Zm00001d030678	0
Zm00001d030725	0
Zm00001d030737	0
Zm00001d030739	0
Zm00001d030741	0
Zm00001d030759	0
Zm00001d030760	0
Zm00001d030772	0
Zm00001d030774	0
Zm00001d030790	0
Zm00001d030795	0
Zm00001d030796	0
Zm00001d030832	0
Zm00001d030833	0
Zm00001d030846	0
Zm00001d030859	0
Zm00001d030860	0
Zm00001d030863	0
Zm00001d030864	0
Zm00001d030867	0
Zm00001d030868	0
Zm00001d030888	0
Zm00001d030891	0
Zm00001d030892	0
Zm00001d030893	0
Zm00001d030900	0
Zm00001d030910	0
Zm00001d030935	0
Zm00001d030945	0
Zm00001d030953	0
Zm00001d030954	0
Zm00001d030955	0
Zm00001d031088	0
Zm00001d031163	0
Zm00001d031168	0
Zm00001d031178	0
Zm00001d031179	0
Zm00001d031184	0
Zm00001d031186	0
Zm00001d031191	0
Zm00001d031200	0
Zm00001d031203	0
Zm00001d031204	0
Zm00001d031205	0
Zm00001d031209	0
Zm00001d031210	0
Zm00001d031212	0
Zm00001d031213	0
Zm00001d031216	0
Zm00001d031217	0
Zm00001d031220	0
Zm00001d031222	0
Zm00001d031223	0
Zm00001d031227	0
Zm00001d031231	0
Zm00001d031244	0
Zm00001d031248	0
Zm00001d031253	0
Zm00001d031256	0
Zm00001d031258	0
Zm00001d031259	0
Zm00001d031267	0
Zm00001d031268	0
Zm00001d031269	0
Zm00001d031271	0
Zm00001d031273	0
Zm00001d031278	0
Zm00001d031279	0
Zm00001d031281	0
Zm00001d031290	0
Zm00001d031291	0
Zm00001d031315	0
Zm00001d031316	0
Zm00001d031317	0
Zm00001d031318	0
Zm00001d031323	0
Zm00001d031326	0
Zm00001d031327	0
Zm00001d031332	0
Zm00001d031415	0
Zm00001d031418	0
Zm00001d031422	0
Zm00001d031423	0
Zm00001d031429	0
Zm00001d031430	0
Zm00001d031431	0
Zm00001d031437	0
Zm00001d031439	0
Zm00001d031445	0
Zm00001d031447	0
Zm00001d031473	0
Zm00001d031480	0
Zm00001d031481	0
Zm00001d031490	0
Zm00001d031518	0
Zm00001d031520	0
Zm00001d031522	0
Zm00001d031525	0
Zm00001d031527	0
Zm00001d031531	0
Zm00001d031532	0
Zm00001d031533	0
Zm00001d031534	0
Zm00001d031540	0
Zm00001d031542	0
Zm00001d031543	0
Zm00001d031545	0
Zm00001d031554	0
Zm00001d031555	0
Zm00001d031556	0
Zm00001d031560	0
Zm00001d031561	0
Zm00001d031562	0
Zm00001d031570	0
Zm00001d031572	0
Zm00001d031580	0
Zm00001d031581	0
Zm00001d031589	0
Zm00001d031593	0
Zm00001d031617	0
Zm00001d031618	0
Zm00001d031640	0
Zm00001d031648	0
Zm00001d031651	0
Zm00001d031655	0
Zm00001d031659	0
Zm00001d031662	0
Zm00001d031667	0
Zm00001d031669	0
Zm00001d031671	0
Zm00001d031674	0
Zm00001d031678	0
Zm00001d031684	0
Zm00001d031688	0
Zm00001d031701	0
Zm00001d031705	0
Zm00001d031707	0
Zm00001d031724	0
Zm00001d031725	0
Zm00001d031727	0
Zm00001d031732	0
Zm00001d031737	0
Zm00001d031749	0
Zm00001d031764	0
Zm00001d031783	0
Zm00001d031790	0
Zm00001d031793	0
Zm00001d031801	0
Zm00001d031802	0
Zm00001d031805	0
Zm00001d031807	0
Zm00001d031809	0
Zm00001d031817	0
Zm00001d031832	0
Zm00001d031833	0
Zm00001d031844	0
Zm00001d031847	0
Zm00001d031849	0
Zm00001d031851	0
Zm00001d031852	0
Zm00001d031854	0
Zm00001d031856	0
Zm00001d031860	0
Zm00001d031863	0
Zm00001d031868	0
Zm00001d031871	0
Zm00001d031883	0
Zm00001d031893	0
Zm00001d031894	0
Zm00001d031898	0
Zm00001d031899	0
Zm00001d031902	0
Zm00001d031908	0
Zm00001d031911	0
Zm00001d031925	0
Zm00001d031928	0
Zm00001d031929	0
Zm00001d031933	0
Zm00001d031937	0
Zm00001d031938	0
Zm00001d031939	0
Zm00001d031940	0
Zm00001d031941	0
Zm00001d031942	0
Zm00001d031944	0
Zm00001d031958	0
Zm00001d031961	0
Zm00001d031963	0
Zm00001d031967	0
Zm00001d031969	0
Zm00001d031971	0
Zm00001d031973	0
Zm00001d031975	0
Zm00001d031979	0
Zm00001d031995	0
Zm00001d031996	0
Zm00001d032010	0
Zm00001d032019	0
Zm00001d032029	0
Zm00001d032030	0
Zm00001d032031	0
Zm00001d032032	0
Zm00001d032035	0
Zm00001d032036	0
Zm00001d032046	0
Zm00001d032049	0
Zm00001d032060	0
Zm00001d032070	0
Zm00001d032072	0
Zm00001d032073	0
Zm00001d032075	0
Zm00001d032079	0
Zm00001d032081	0
Zm00001d032088	0
Zm00001d032091	0
Zm00001d032094	0
Zm00001d032096	0
Zm00001d032098	0
Zm00001d032099	0
Zm00001d032102	0
Zm00001d032109	0
Zm00001d032112	0
Zm00001d032114	0
Zm00001d032139	0
Zm00001d032152	0
Zm00001d032153	0
Zm00001d032155	0
Zm00001d032156	0
Zm00001d032157	0
Zm00001d032162	0
Zm00001d032163	0
Zm00001d032165	0
Zm00001d032187	0
Zm00001d032198	0
Zm00001d032199	0
Zm00001d032209	0
Zm00001d032215	0
Zm00001d032229	0
Zm00001d032231	0
Zm00001d032232	0
Zm00001d032233	0
Zm00001d032257	0
Zm00001d032263	0
Zm00001d032266	0
Zm00001d032279	0
Zm00001d032280	0
Zm00001d032282	0
Zm00001d032283	0
Zm00001d032284	0
Zm00001d032292	0
Zm00001d032293	0
Zm00001d032295	0
Zm00001d032313	0
Zm00001d032316	0
Zm00001d032405	0
Zm00001d032409	0
Zm00001d032418	0
Zm00001d032434	0
Zm00001d032435	0
Zm00001d032439	0
Zm00001d032440	0
Zm00001d032441	0
Zm00001d032442	0
Zm00001d032449	0
Zm00001d032453	0
Zm00001d032455	0
Zm00001d032459	0
Zm00001d032460	0
Zm00001d032461	0
Zm00001d032464	0
Zm00001d032465	0
Zm00001d032467	0
Zm00001d032470	0
Zm00001d032471	0
Zm00001d032472	0
Zm00001d032473	0
Zm00001d032476	0
Zm00001d032496	0
Zm00001d032497	0
Zm00001d032499	0
Zm00001d032500	0
Zm00001d032501	0
Zm00001d032503	0
Zm00001d032505	0
Zm00001d032516	0
Zm00001d032517	0
Zm00001d032520	0
Zm00001d032526	0
Zm00001d032527	0
Zm00001d032528	0
Zm00001d032530	0
Zm00001d032531	0
Zm00001d032532	0
Zm00001d032535	0
Zm00001d032536	0
Zm00001d032543	0
Zm00001d032546	0
Zm00001d032562	0
Zm00001d032667	0
Zm00001d032668	0
Zm00001d032671	0
Zm00001d032679	0
Zm00001d032681	0
Zm00001d032683	0
Zm00001d032685	0
Zm00001d032686	0
Zm00001d032687	0
Zm00001d032692	0
Zm00001d032693	0
Zm00001d032695	0
Zm00001d032699	0
Zm00001d032704	0
Zm00001d032708	0
Zm00001d032710	0
Zm00001d032719	0
Zm00001d032725	0
Zm00001d032728	0
Zm00001d032739	0
Zm00001d032740	0
Zm00001d032748	0
Zm00001d032754	0
Zm00001d032760	0
Zm00001d032761	0
Zm00001d032763	0
Zm00001d032773	0
Zm00001d032775	0
Zm00001d032781	0
Zm00001d032789	0
Zm00001d032798	0
Zm00001d032801	0
Zm00001d032810	0
Zm00001d032811	0
Zm00001d032815	0
Zm00001d032819	0
Zm00001d032825	0
Zm00001d032849	0
Zm00001d032857	0
Zm00001d032869	0
Zm00001d032870	0
Zm00001d032873	0
Zm00001d032875	0
Zm00001d032894	0
Zm00001d032897	0
Zm00001d032900	0
Zm00001d032905	0
Zm00001d032923	0
Zm00001d032939	0
Zm00001d032944	0
Zm00001d032948	0
Zm00001d032950	0
Zm00001d032955	0
Zm00001d032956	0
Zm00001d032968	0
Zm00001d032970	0
Zm00001d032973	0
Zm00001d032974	0
Zm00001d032979	0
Zm00001d032980	0
Zm00001d032981	0
Zm00001d032989	0
Zm00001d032990	0
Zm00001d032991	0
Zm00001d032994	0
Zm00001d033012	0
Zm00001d033062	0
Zm00001d033068	0
Zm00001d033088	0
Zm00001d033090	0
Zm00001d033094	0
Zm00001d033099	0
Zm00001d033104	0
Zm00001d033110	0
Zm00001d033111	0
Zm00001d033128	0
Zm00001d033130	0
Zm00001d033149	0
Zm00001d033159	0
Zm00001d033167	0
Zm00001d033171	0
Zm00001d033172	0
Zm00001d033181	0
Zm00001d033186	0
Zm00001d033190	0
Zm00001d033204	0
Zm00001d033213	0
Zm00001d033214	0
Zm00001d033215	0
Zm00001d033217	0
Zm00001d033218	0
Zm00001d033221	0
Zm00001d033225	0
Zm00001d033240	0
Zm00001d033244	0
Zm00001d033246	0
Zm00001d033247	0
Zm00001d033248	0
Zm00001d033256	0
Zm00001d033262	0
Zm00001d033273	0
Zm00001d033278	0
Zm00001d033283	0
Zm00001d033291	0
Zm00001d033292	0
Zm00001d033294	0
Zm00001d033295	0
Zm00001d033296	0
Zm00001d033297	0
Zm00001d033300	0
Zm00001d033301	0
Zm00001d033303	0
Zm00001d033308	0
Zm00001d033309	0
Zm00001d033316	0
Zm00001d033317	0
Zm00001d033319	0
Zm00001d033328	0
Zm00001d033334	0
Zm00001d033337	0
Zm00001d033339	0
Zm00001d033345	0
Zm00001d033346	0
Zm00001d033365	0
Zm00001d033366	0
Zm00001d033368	0
Zm00001d033370	0
Zm00001d033371	0
Zm00001d033375	0
Zm00001d033378	0
Zm00001d033383	0
Zm00001d033385	0
Zm00001d033386	0
Zm00001d033388	0
Zm00001d033391	0
Zm00001d033397	0
Zm00001d033414	0
Zm00001d033415	0
Zm00001d033454	0
Zm00001d033456	0
Zm00001d033457	0
Zm00001d033459	0
Zm00001d033467	0
Zm00001d033472	0
Zm00001d033477	0
Zm00001d033480	0
Zm00001d033484	0
Zm00001d033488	0
Zm00001d033492	0
Zm00001d033493	0
Zm00001d033494	0
Zm00001d033502	0
Zm00001d033504	0
Zm00001d033505	0
Zm00001d033507	0
Zm00001d033510	0
Zm00001d033523	0
Zm00001d033525	0
Zm00001d033526	0
Zm00001d033528	0
Zm00001d033530	0
Zm00001d033532	0
Zm00001d033533	0
Zm00001d033535	0
Zm00001d033537	0
Zm00001d033539	0
Zm00001d033552	0
Zm00001d033553	0
Zm00001d033554	0
Zm00001d033555	0
Zm00001d033556	0
Zm00001d033557	0
Zm00001d033558	0
Zm00001d033559	0
Zm00001d033564	0
Zm00001d033567	0
Zm00001d033568	0
Zm00001d033572	0
Zm00001d033575	0
Zm00001d033578	0
Zm00001d033579	0
Zm00001d033580	0
Zm00001d033616	0
Zm00001d033817	0
Zm00001d033843	0
Zm00001d033853	0
Zm00001d033969	0
Zm00001d033979	0
Zm00001d033981	0
Zm00001d033982	0
Zm00001d033983	0
Zm00001d033984	0
Zm00001d033989	0
Zm00001d033994	0
Zm00001d033995	0
Zm00001d033998	0
Zm00001d034022	0
Zm00001d034049	0
Zm00001d034076	0
Zm00001d034077	0
Zm00001d034080	0
Zm00001d034090	0
Zm00001d034108	0
Zm00001d034109	0
Zm00001d034112	0
Zm00001d034125	0
Zm00001d034129	0
Zm00001d034131	0
Zm00001d034133	0
Zm00001d034139	0
Zm00001d034145	0
Zm00001d034152	0
Zm00001d034159	0
Zm00001d034161	0
Zm00001d034166	0
Zm00001d034167	0
Zm00001d034168	0
Zm00001d034175	0
Zm00001d034178	0
Zm00001d034180	0
Zm00001d034188	0
Zm00001d034194	0
Zm00001d034205	0
Zm00001d034218	0
Zm00001d034221	0
Zm00001d034244	0
Zm00001d034245	0
Zm00001d034248	0
Zm00001d034250	0
Zm00001d034251	0
Zm00001d034254	0
Zm00001d034255	0
Zm00001d034256	0
Zm00001d034279	0
Zm00001d034313	0
Zm00001d034317	0
Zm00001d034319	0
Zm00001d034320	0
Zm00001d034337	0
Zm00001d034339	0
Zm00001d034370	0
Zm00001d034373	0
Zm00001d034380	0
Zm00001d034385	0
Zm00001d034406	0
Zm00001d034407	0
Zm00001d034409	0
Zm00001d034420	0
Zm00001d034422	0
Zm00001d034423	0
Zm00001d034424	0
Zm00001d034429	0
Zm00001d034432	0
Zm00001d034433	0
Zm00001d034440	0
Zm00001d034444	0
Zm00001d034446	0
Zm00001d034463	0
Zm00001d034479	0
Zm00001d034480	0
Zm00001d034485	0
Zm00001d034486	0
Zm00001d034490	0
Zm00001d034491	0
Zm00001d034492	0
Zm00001d034493	0
Zm00001d034494	0
Zm00001d034497	0
Zm00001d034498	0
Zm00001d034501	0
Zm00001d034509	0
Zm00001d034512	0
Zm00001d034513	0
Zm00001d034515	0
Zm00001d034516	0
Zm00001d034518	0
Zm00001d034519	0
Zm00001d034520	0
Zm00001d034521	0
Zm00001d034522	0
Zm00001d034524	0
Zm00001d034525	0
Zm00001d034527	0
Zm00001d034529	0
Zm00001d034531	0
Zm00001d034532	0
Zm00001d034533	0
Zm00001d034534	0
Zm00001d034547	0
Zm00001d034550	0
Zm00001d034561	0
Zm00001d034562	0
Zm00001d034565	0
Zm00001d034568	0
Zm00001d034575	0
Zm00001d034577	0
Zm00001d034586	0
Zm00001d034588	0
Zm00001d034591	0
Zm00001d034597	0
Zm00001d034598	0
Zm00001d034600	0
Zm00001d034601	0
Zm00001d034602	0
Zm00001d034608	0
Zm00001d034609	0
Zm00001d034616	0
Zm00001d034617	0
Zm00001d034618	0
Zm00001d034620	0
Zm00001d034621	0
Zm00001d034624	0
Zm00001d034627	0
Zm00001d034628	0
Zm00001d034630	0
Zm00001d034633	0
Zm00001d034635	0
Zm00001d034636	0
Zm00001d034638	0
Zm00001d034640	0
Zm00001d034644	0
Zm00001d034649	0
Zm00001d034650	0
Zm00001d034655	0
Zm00001d034659	0
Zm00001d034662	0
Zm00001d034663	0
Zm00001d034664	0
Zm00001d034665	0
Zm00001d034667	0
Zm00001d034668	0
Zm00001d034669	0
Zm00001d034670	0
Zm00001d034672	0
Zm00001d034675	0
Zm00001d034677	0
Zm00001d034680	0
Zm00001d034682	0
Zm00001d034689	0
Zm00001d034700	0
Zm00001d034701	0
Zm00001d034710	0
Zm00001d034717	0
